ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-29,Duration (Aggregate): Total,2016,203.741,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-29,Duration (Aggregate): Less than 6 months,2016,114.464,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-29,Duration (Aggregate): 6 months to less than 12 months,2016,27.42,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-29,Duration (Aggregate): 12 months or more,2016,13.147,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-29,Duration (Aggregate): Not elsewhere classified,2016,48.71,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-19,Duration (Aggregate): Total,2016,45.269,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-19,Duration (Aggregate): Less than 6 months,2016,26.281,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-19,Duration (Aggregate): 6 months to less than 12 months,2016,3.822,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-19,Duration (Aggregate): 12 months or more,2016,1.635,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-19,Duration (Aggregate): Not elsewhere classified,2016,13.531,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 20-24,Duration (Aggregate): Total,2016,85.841,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 20-24,Duration (Aggregate): Less than 6 months,2016,48.762,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 20-24,Duration (Aggregate): 6 months to less than 12 months,2016,10.507,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 20-24,Duration (Aggregate): 12 months or more,2016,6.952,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 20-24,Duration (Aggregate): Not elsewhere classified,2016,19.62,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 25-29,Duration (Aggregate): Total,2016,72.631,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 25-29,Duration (Aggregate): Less than 6 months,2016,39.421,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 25-29,Duration (Aggregate): 6 months to less than 12 months,2016,13.091,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 25-29,Duration (Aggregate): 12 months or more,2016,4.56,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 25-29,Duration (Aggregate): Not elsewhere classified,2016,15.559,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-29,Duration (Aggregate): Total,2016,154.838,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-29,Duration (Aggregate): Less than 6 months,2016,62.222,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-29,Duration (Aggregate): 6 months to less than 12 months,2016,21.708,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-29,Duration (Aggregate): 12 months or more,2016,16.956,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-29,Duration (Aggregate): Not elsewhere classified,2016,53.952,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-19,Duration (Aggregate): Total,2016,25.158,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-19,Duration (Aggregate): Less than 6 months,2016,7.127,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-19,Duration (Aggregate): 6 months to less than 12 months,2016,3.573,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-19,Duration (Aggregate): 12 months or more,2016,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-19,Duration (Aggregate): Not elsewhere classified,2016,14.077,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 20-24,Duration (Aggregate): Total,2016,62.768,,,,Repository: ILO-STATISTICS - Micro data processing
