ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Male,Age (Youth bands): 20-24,Type of unemployment: Total,2016,85.841,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Male,Age (Youth bands): 20-24,Type of unemployment: Unemployed previously employed,2016,67.467,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Male,Age (Youth bands): 20-24,Type of unemployment: Unemployed seeking their first job,2016,18.374,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Male,Age (Youth bands): 25-29,Type of unemployment: Total,2016,72.631,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Male,Age (Youth bands): 25-29,Type of unemployment: Unemployed previously employed,2016,59.964,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Male,Age (Youth bands): 25-29,Type of unemployment: Unemployed seeking their first job,2016,12.667,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Female,Age (Youth bands): 15-29,Type of unemployment: Total,2016,154.838,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Female,Age (Youth bands): 15-29,Type of unemployment: Unemployed previously employed,2016,104.998,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Female,Age (Youth bands): 15-29,Type of unemployment: Unemployed seeking their first job,2016,49.84,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Female,Age (Youth bands): 15-19,Type of unemployment: Total,2016,25.158,,,,Repository: ILO-STATISTICS - Micro data processing
