ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15-24",,2016,220.624,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 25+",,2016,497.419,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15+",,2016,427.089,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15-24",,2016,131.777,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 25+",,2016,295.312,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15+",,2016,290.955,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15-24",,2016,88.847,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 25+",,2016,202.108,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15+",,2015,826.571,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15-24",,2015,261.734,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 25+",,2015,564.836,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15+",,2015,474.401,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15-24",,2015,150.453,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 25+",,2015,323.948,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15+",,2015,352.17,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15-24",,2015,111.281,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 25+",,2015,240.889,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15+",,2014,911.635,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15-24",,2014,299.244,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 25+",,2014,612.391,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15+",,2014,508.48,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15-24",,2014,166.744,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 25+",,2014,341.736,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15+",,2014,403.156,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15-24",,2014,132.5,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 25+",,2014,270.656,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15+",,2013,999.199,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15-24",,2013,339.036,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 25+",,2013,660.163,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15+",,2013,545.086,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15-24",,2013,184.172,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 25+",,2013,360.914,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15+",,2013,454.113,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15-24",,2013,154.864,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 25+",,2013,299.25,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15+",,2012,866.785,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15-24",,2012,303.348,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 25+",,2012,563.437,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15+",,2012,494.991,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15-24",,2012,171.855,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 25+",,2012,323.136,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15+",,2012,371.794,Adjusted,,,
