ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Total,Age (5-year bands): 15-19,,2030,2804.302,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Total,Age (5-year bands): 20-24,,2030,2968.717,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Total,Age (5-year bands): 25-29,,2030,2730.261,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Total,Age (5-year bands): 30-34,,2030,2208.702,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Total,Age (5-year bands): 35-39,,2030,1974.305,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Total,Age (5-year bands): 40-44,,2030,1951.36,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Total,Age (5-year bands): 45-49,,2030,1869.407,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Total,Age (5-year bands): 50-54,,2030,1781.415,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Total,Age (5-year bands): 55-59,,2030,1601.752,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Total,Age (5-year bands): 60-64,,2030,1427.018,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Total,Age (5-year bands): 65+,,2030,3316.052,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Male,Age (5-year bands): Total,,2030,15776.784,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Male,Age (5-year bands): 0-4,,2030,1312.001,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Male,Age (5-year bands): 5-9,,2030,1183.901,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Male,Age (5-year bands): 10-14,,2030,1290.53,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Male,Age (5-year bands): 15-19,,2030,1436.14,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Male,Age (5-year bands): 20-24,,2030,1507.142,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Male,Age (5-year bands): 25-29,,2030,1389.508,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Male,Age (5-year bands): 30-34,,2030,1126.835,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Male,Age (5-year bands): 35-39,,2030,997.307,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Male,Age (5-year bands): 40-44,,2030,962.535,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Male,Age (5-year bands): 45-49,,2030,906.723,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Male,Age (5-year bands): 50-54,,2030,854.606,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Male,Age (5-year bands): 55-59,,2030,757.877,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Population by sex and age -- UN estimates and projections, July 2022 (thousands)",Sex: Male,Age (5-year bands): 60-64,,2030,660.985,,,,
